gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Mx1,0.112090128,1.601434172,1.451764813,1.10309477,0.269986012,NA
Mxd1,0.852884038,0.039864377,0.462267173,0.086236661,0.931278288,0.963482816
Mxd3,0.003228534,1.833352801,2.978801599,0.615466569,0.53824664,NA
Mxd4,2.905597457,0.088087102,0.192354014,0.457942628,0.64699366,0.785721839
Mxi1,1.109954123,0.340458794,0.449236818,0.757860399,0.44853456,0.642283857
Mxra7,0.87229242,0.745398983,0.321479672,2.318650439,0.020413998,0.198419421
Mxra8,0.025351661,1.565017237,2.368320503,0.66081311,0.508732174,NA
Mxra8os,0,NA,NA,NA,NA,NA
Myadm,0,NA,NA,NA,NA,NA
Myadml2,0.001386842,1.91739685,2.9796326,0.643501098,0.519899002,NA
Myadml2os,0.050434309,1.480768207,1.167957258,1.267827394,0.204859597,NA
Myb,0.051646925,1.682781956,1.483832992,1.134077734,0.256761943,NA
Mybbp1a,2.650847573,0.238994143,0.21458638,1.113743298,0.265389329,0.492989308
Mybl1,0.44132177,1.274036011,0.609967712,2.08869418,0.036735261,0.241765952
Mybl2,0.140047682,1.495102814,0.676258159,2.210846249,0.027046486,NA
Mybpc1,0.119204541,0.857482218,0.934032852,0.918042889,0.358596412,NA
Mybpc2,0.0661557,1.909574491,2.979398497,0.640926178,0.521570647,NA
Mybpc3,0.001386842,1.91739685,2.9796326,0.643501098,0.519899002,NA
Mybph,0.115830584,1.610101052,1.317031958,1.222522387,0.221510143,NA
Mybphl,0.060539317,2.065030951,1.731483474,1.192636824,0.233011638,NA
Myc,0.021278404,1.770892184,2.360772146,0.750132615,0.453174838,NA
Mycbp,1.134931594,0.465411009,0.3919873,1.187311447,0.235104795,0.463607626
Mycbp2,83.9714243,0.225282767,0.085068287,2.648257937,0.008090777,0.159065888
Mycbpap,1.069381251,0.213389534,0.384975124,0.554294346,0.579377419,0.737707477
Mycl,0.15163843,2.07160205,0.953779578,2.171992458,0.029856232,0.223924822
Mycn,0.057793148,1.296709121,1.326583516,0.9774802,0.328331475,NA
Mycs,0,NA,NA,NA,NA,NA
Myct1,0.063875967,2.245553505,2.97811209,0.754019136,0.450837731,NA
Mydgf,1.116476413,0.49240769,0.385320336,1.277917733,0.201278435,0.432181157
Myef2,7.751859873,-0.116435335,0.123334012,-0.94406509,0.345136387,0.559215904
Myeov2,0,NA,NA,NA,NA,NA
Myf5,0.01299839,1.761776151,2.979864477,0.591226938,0.554368376,NA
Myf6,0,NA,NA,NA,NA,NA
Myg1,0.275022651,0.420605013,0.506248055,0.830827909,0.406070854,0.608059826
Myh1,0.007333161,1.531421237,2.981406122,0.513657373,0.607491559,NA
Myh10,10.12456651,0.269307896,0.141411728,1.904424054,0.056854979,0.271422076
Myh11,0.061652199,1.841880942,1.536327342,1.19888574,0.230572377,NA
Myh13,0.013059459,1.730003053,2.980096913,0.580519058,0.561564639,NA
Myh14,0.980140633,0.17308387,0.371223006,0.46625308,0.64103436,0.782412137
Myh15,0.071833162,2.095058467,2.073399759,1.010445988,0.312281664,NA
Myh2,0.125708319,1.516574644,2.940443081,0.515763986,0.606019259,NA
Myh3,0.029932507,1.697277555,2.977123099,0.570106609,0.568605393,NA
Myh4,0,NA,NA,NA,NA,NA
Myh6,0.033116478,1.884044021,2.2581645,0.834325409,0.404097637,NA
Myh7,0.245569519,1.917124805,0.827787681,2.315961989,0.020560344,0.198598045
Myh7b,0.305450624,0.910067107,0.712425799,1.277420201,0.201453937,0.432181157
Myh8,0,NA,NA,NA,NA,NA
Myh9,1.72570176,0.451720601,0.250076062,1.806332829,0.070866367,0.293038015
Myl1,0.15884493,1.552233847,1.02729649,1.510989147,0.130791216,0.363703246
Myl10,0,NA,NA,NA,NA,NA
Myl12a,0.13001013,0.998667237,0.798110294,1.251289759,0.210828781,NA
Myl12b,3.767557002,0.618077631,0.210997093,2.929318231,0.003397064,0.12476868
Myl2,0.01206708,1.742536045,2.975726766,0.585583349,0.558155541,NA
Myl3,0.058425341,1.566384639,2.594628128,0.603702944,0.546041156,NA
Myl4,0.109736086,2.007117212,0.954400196,2.103014249,0.035464524,NA
Myl6,1.990892324,0.51792881,0.274277756,1.888336906,0.058980736,0.275496299
Myl6b,0.103501169,1.370113774,1.040598812,1.316658983,0.187952958,NA
Myl7,0.038119839,1.444375145,2.979360129,0.484793742,0.627822662,NA
Myl9,0.054593319,2.172633298,2.172325146,1.000141854,0.317241864,NA
Mylip,0.500294825,1.024216256,0.529552284,1.934117343,0.053098702,0.266152555
Mylk,2.57679721,0.312272189,0.38280654,0.815744134,0.414646491,0.616371223
Mylk2,0,NA,NA,NA,NA,NA
Mylk3,0.057917468,1.537067571,1.325490306,1.159621888,0.246202785,NA
Mylk4,0.087026974,0.704265444,1.048917461,0.671421223,0.501952229,NA
Mylpf,0.017767045,2.001987319,2.978392145,0.672170494,0.501475163,NA
Mynn,0.933585141,0.332305129,0.292630185,1.135580489,0.256132178,0.484192033
Myo10,1.143265172,0.79010553,0.365103613,2.16405837,0.03045987,0.225703413
Myo15,0.299395398,2.314374235,0.941023381,2.459422669,0.013916067,0.180300047
Myo15b,0.048771565,2.333156295,2.646329584,0.881657488,0.377962057,NA
Myo16,14.81939204,-0.111628618,0.174840734,-0.638458875,0.523175017,0.697182341
Myo18a,10.71735746,0.098104697,0.130771755,0.750197906,0.45313552,0.645277615
Myo18b,0.190720449,1.196816019,0.736170395,1.62573234,0.104006607,0.333064119
Myo19,2.301520087,0.067914176,0.308387871,0.220223238,0.825697299,0.901008895
Myo1a,0.178570659,0.698018647,0.744569531,0.937479468,0.348511981,0.562290321
Myo1b,2.274693254,0.061115782,0.213987004,0.285605113,0.775180587,0.871180976
Myo1c,1.513866785,0.286216603,0.366222185,0.781538132,0.434486058,0.63054741
Myo1d,5.082707514,-0.097245791,0.186829947,-0.520504298,0.602712133,0.75478766
Myo1e,2.571760567,0.513155836,0.260872869,1.967072462,0.049174858,0.259238745
Myo1f,0.257356098,1.917768483,0.87941797,2.180724693,0.029203785,0.222759797
Myo1g,0.092212453,1.702782873,2.979345865,0.571529104,0.567641038,NA
Myo1h,0.279660061,0.818915698,0.569043753,1.439108495,0.150119786,0.383183537
Myo3a,1.732295471,1.33235158,0.496385203,2.684108175,0.007272357,0.156155593
Myo3b,0.218862227,0.333438694,0.561794923,0.593523864,0.552830617,0.718099681
Myo5a,16.24896778,-0.089090921,0.094248369,-0.945278128,0.344516902,0.558627555
Myo5b,3.447984495,0.398539055,0.261722278,1.522755564,0.127819871,0.360932396
Myo5c,0.104631249,0.909555426,1.153634016,0.788426324,0.430447378,NA
Myo6,9.084776283,0.175284956,0.133982702,1.308265565,0.190783251,0.421485995
Myo7a,0.560760333,1.739169037,1.144304222,1.519848484,0.12854906,0.362209141
Myo7b,4.25769697,-0.078905894,0.20056701,-0.393414121,0.694013642,0.817076694
Myo9a,30.61406432,-0.009364298,0.072078315,-0.129918379,0.896631003,0.946046947
Myo9b,8.411039342,-0.052203992,0.171144707,-0.305028376,0.760344541,0.862238228
Myoc,0.027552012,1.698557779,2.87139173,0.591545125,0.55415523,NA
Myocd,1.305066405,0.75451586,0.459984492,1.640307171,0.100941315,0.330994467
Myod1,0,NA,NA,NA,NA,NA
Myof,6.833244276,0.453757793,0.185509866,2.44600356,0.014444957,0.183530975
Myog,0,NA,NA,NA,NA,NA
Myom2,0.016030398,1.876338314,2.979075321,0.629839166,0.528799818,NA
Myom3,0.036099639,1.63403385,2.751037294,0.593970083,0.552532123,NA
Myot,0.007177008,1.818876744,2.980984235,0.6101598,0.541755957,NA
Myoz1,0,NA,NA,NA,NA,NA
Myoz2,0.036773049,2.036766733,2.978375459,0.68385157,0.494068898,NA
Myoz3,1.418367701,0.165664354,0.360387676,0.459683739,0.645743243,0.785248806
Mypn,0.291851082,2.104704182,0.908490975,2.316703457,0.020519891,0.198598045
Mypop,1.603079397,0.52368651,0.259833814,2.015467124,0.043855727,0.249943235
Mypopos,0.172448722,1.919609865,0.938796668,2.044755729,0.040878946,0.24673348
Myrf,0.119317623,1.293873581,1.729135598,0.748277684,0.454292682,NA
Myrfl,0.115923823,0.871737979,1.006918257,0.865748508,0.386628092,NA
Myrip,4.512130416,0.048676784,0.171517573,0.283800563,0.776563223,0.871633549
Mysm1,5.552810189,0.049057304,0.158046285,0.310398337,0.756258059,0.859911522
Myt1,2.152213567,0.422860258,0.266091444,1.589153906,0.11202565,0.343526771
Myt1l,69.00850225,0.029469171,0.059771354,0.493031688,0.621990197,0.768102375
Myzap,0.035625198,1.531421228,2.981406122,0.51365737,0.607491561,NA
Mzb1,1.203241905,0.90596449,0.420936028,2.152261699,0.031376749,0.22727494
Mzf1,0.492534671,0.343447177,0.467365369,0.734857992,0.462425984,0.65155268
Mzt1,0.826944433,0.304170862,0.359225661,0.846740352,0.397139862,0.601303739
Mzt2,0.147686231,0.988914159,0.751233929,1.316386441,0.188044371,0.419668618
N4bp1,3.658124214,0.584009653,0.179091188,3.260962529,0.001110347,0.094188056
N4bp2,5.405867405,0.20195701,0.133408048,1.513829285,0.130069143,0.363341478
N4bp2l1,7.409043851,0.250813261,0.129730299,1.933343734,0.053193868,0.266152555
N4bp2l2,12.25021972,0.150979378,0.114932207,1.313638548,0.18896787,0.420235743
N4bp3,0.024020512,1.635497695,1.650791887,0.990735239,0.321814879,NA
N6amt1,2.506760921,0.351764601,0.33706117,1.043622443,0.296660105,0.519701757
N6amt2,0,NA,NA,NA,NA,NA
Naa10,0.042982681,1.880713315,2.980753975,0.630952212,0.528071771,NA
Naa11,0,NA,NA,NA,NA,NA
Naa15,10.37104898,0.23038669,0.118616926,1.942275,0.052103818,0.26498438
Naa16,6.296229145,0.322166551,0.181708926,1.772981424,0.076231785,0.298429724
Naa20,4.315774155,0.361667497,0.276086234,1.309980192,0.190202537,0.421190374
Naa25,3.46900585,0.250494206,0.223085924,1.122859754,0.261497062,0.489801231
Naa30,0.489172814,0.514150078,0.529366615,0.971255202,0.331421211,0.547675351
Naa35,3.277520628,0.271760141,0.178256955,1.524541586,0.127373477,0.36021649
Naa38,0.183304449,0.669018005,0.639995058,1.045348705,0.295861835,0.518650795
Naa40,3.898956107,0.253397712,0.211361985,1.198880266,0.230574506,0.460255338
Naa50,2.300664871,0.378033493,0.352222751,1.073279598,0.283145686,0.507102288
Naa60,0.001386842,1.91739685,2.9796326,0.643501098,0.519899002,NA
Naaa,0.663647239,0.258342171,0.386328558,0.668711038,0.503679825,0.682189042
Naalad2,0.112004988,1.33168126,0.796423854,1.672076061,0.094509325,NA
Naaladl1,0.908657136,0.583286521,0.355885296,1.638973364,0.101218807,0.331042816
Naaladl2,23.57953698,-0.095705592,0.091585792,-1.044982969,0.296030841,0.518705559
Nab1,2.437174207,0.31388591,0.239263004,1.31188652,0.189558427,0.420690353
Nab2,0.534657226,-0.091384643,0.38409747,-0.23792045,0.811942794,0.892270328
Nabp1,0.277723664,1.25282226,0.672015445,1.864275991,0.062282957,0.279845539
Nabp2,1.335154196,0.028157372,0.331250653,0.085003221,0.93225883,0.9640523
Naca,1.267248949,0.759845588,0.3375678,2.250942146,0.024389202,0.208074441
Nacad,0.298818833,0.561645709,0.528988643,1.061734911,0.288356046,0.511795752
Nacc1,0.850434626,0.733325464,0.345208354,2.124298141,0.033645221,0.234168151
Nacc2,1.380210228,0.129893788,0.300631404,0.432069923,0.665690594,0.798242578
Nadk,4.274888471,0.236772767,0.240624021,0.983994725,0.325118107,0.542721415
Nadk2,0.798228514,0.257197652,0.353096046,0.728407058,0.466364444,0.654570128
Nadsyn1,1.106381797,0.643148649,0.439779931,1.46243292,0.143622614,0.376976923
Nae1,5.011408603,0.349265325,0.175861997,1.986019331,0.047031177,0.254415828
Naf1,0.551955645,0.863465871,0.474095263,1.821291917,0.068562495,0.289623927
Naga,0.227226279,1.216375203,0.702093163,1.732498288,0.083184882,0.307580711
Nagk,1.986003048,-0.095077075,0.31726844,-0.299673914,0.764425899,0.864616679
Naglu,0.213621689,1.080990665,0.703928598,1.535653854,0.124623298,0.356994961
Nagpa,0.163013171,1.601683147,0.639380877,2.505053254,0.012243296,0.175514089
Nags,0,NA,NA,NA,NA,NA
Naif1,0.14662837,2.121709517,1.418191411,1.496067104,0.134636169,0.367284922
Naip1,0.027740817,2.04461972,2.284855188,0.894857465,0.370863287,NA
Naip2,0.082002733,1.737949857,1.538754472,1.129452351,0.258707059,NA
Naip5,0.010376136,1.336375899,2.980892461,0.448314025,0.65392658,NA
Naip6,0.055984677,2.227188164,2.612881682,0.852387684,0.393998954,NA
Nalcn,35.19621372,-0.064602747,0.07359195,-0.877850738,0.380024725,0.587517902
Nampt,0.897746176,0.391270243,0.301568652,1.297449984,0.194476404,0.425181355
Nanog,0.077635065,1.651290638,2.499249702,0.660714548,0.508795392,NA
Nanos1,0.083325446,1.737852527,2.474228338,0.702381628,0.4824412,NA
Nanos2,0.087777201,1.692723019,1.271501709,1.331278603,0.183097356,NA
Nanos3,0.283129436,0.24292116,0.543270166,0.447146143,0.654769544,0.791314894
Nanp,0.001386842,1.91739685,2.9796326,0.643501098,0.519899002,NA
Nans,0.068725621,1.388588388,1.54997405,0.895878475,0.370317672,NA
Nap1l1,4.812659492,-0.11933382,0.161035933,-0.741038463,0.458670119,0.649199214
Nap1l2,0.174095231,1.726239202,1.25212217,1.378650777,0.168002453,0.401232855
Nap1l3,0.714446357,0.512282088,0.38952673,1.315139755,0.188462938,0.41976246
Nap1l4,2.85819296,0.068148394,0.171155344,0.398166904,0.69050716,0.814626476
Nap1l5,13.06060596,0.558957982,0.298932866,1.869844519,0.061505412,0.279082848
Napa,2.121389307,0.3557233,0.274510173,1.295847421,0.195028057,0.425837314
Napb,8.403452603,0.159268247,0.156877782,1.015237754,0.309992508,0.530242988
Napepld,1.57225577,0.922992477,0.406031972,2.273201473,0.023014042,0.203683598
Napg,2.699827196,0.422056527,0.259937596,1.623684047,0.104443258,0.33343799
Naprt,0.044966291,1.975216293,1.825735099,1.081874525,0.279308286,NA
Napsa,0.109263245,1.024280976,0.920898852,1.112262192,0.266025435,NA
Narf,3.009039837,0.26163844,0.219420617,1.192405909,0.233102125,0.462314499
Narfl,0.430422881,1.049403821,0.765949749,1.370068758,0.170665439,0.402612767
Nars,3.976780809,0.131608383,0.237138742,0.554984738,0.5789051,0.737449121
Nars2,3.859591538,0.633902715,0.236335163,2.682219219,0.007313552,0.156155593
Nasp,2.613431365,0.322733333,0.216936822,1.487683506,0.136834379,0.36946978
Nat1,0,NA,NA,NA,NA,NA
Nat10,1.63411332,0.288025945,0.305803069,0.941867411,0.346260527,0.560134883
Nat14,0.701698602,1.319217646,0.67168229,1.964050066,0.049524286,0.259629944
Nat2,0,NA,NA,NA,NA,NA
Nat3,0,NA,NA,NA,NA,NA
Nat8,0,NA,NA,NA,NA,NA
Nat8l,1.612922993,-0.120940156,0.37051734,-0.326408895,0.744115008,0.850324239
Nat9,0.284158407,1.406408656,0.636602187,2.209242577,0.027157773,0.216122929
Natd1,0.746664726,1.156574738,0.474821452,2.435809781,0.014858496,0.185455837
Nav1,19.31058694,0.034090159,0.118119885,0.288606441,0.772882566,0.870191756
Nav2,50.28362692,0.126776759,0.072909402,1.738825926,0.082065387,0.305309627
Nav3,112.6669738,0.085725868,0.075023548,1.142652815,0.253182768,0.481341879
Nbas,8.247013966,0.144248833,0.14040529,1.027374631,0.304244092,0.525272018
Nbea,92.47959088,-0.024273212,0.043727428,-0.555102665,0.57882444,0.737449121
Nbeal1,14.16261552,-0.028850462,0.101947919,-0.282992166,0.777182843,0.871941944
Nbeal2,0.644269217,0.377162254,0.450732324,0.836776582,0.402718163,0.605493557
Nbl1,0.159365572,1.30213854,0.91375735,1.425037555,0.154146346,0.386667176
Nbn,0.756774131,0.4243597,0.378393065,1.121478534,0.262084224,0.49033903
Nbr1,5.57656581,0.128447317,0.158877524,0.808467512,0.418821501,0.619209805
Ncald,5.941166526,-0.186562052,0.154806639,-1.20512953,0.228153302,0.458199119
Ncam1,73.63558866,0.278941381,0.163634612,1.704660023,0.08825785,0.313725701
Ncam2,111.154703,-0.172170344,0.05019039,-3.430344804,0.000602815,0.075059042
Ncan,0.749924432,0.723227016,0.380772959,1.899365487,0.057516438,0.273046445
Ncapd2,1.18211109,0.120975248,0.313511671,0.385871594,0.699591769,0.821120638
Ncapd3,5.7779875,0.152744169,0.160816171,0.949806029,0.342210822,0.556532603
Ncapg,0.112189295,1.594543285,1.714006678,0.930301676,0.35221491,NA
Ncapg2,0.851355081,0.372326908,0.366553503,1.015750512,0.309748207,0.529919925
Ncaph,0.035786831,1.706844971,2.739187364,0.623120928,0.533205058,NA
Ncaph2,2.327104048,0.467649323,0.322992647,1.447863683,0.147655178,0.381222232
Ncbp1,2.676569972,0.209646992,0.216629707,0.967766588,0.333160954,0.548997518
Ncbp2,1.011642248,0.494509032,0.312695108,1.581441536,0.113777117,0.344812708
Ncbp3,4.365463657,0.035461173,0.18358727,0.193157035,0.846835986,0.914849856
Ncdn,2.891196086,0.327321508,0.20806507,1.573168956,0.115679702,0.346440036
Nceh1,3.886271511,0.174940673,0.180084858,0.971434659,0.331331876,0.547675351
Ncf1,0.344085508,1.24850144,0.628063935,1.987857238,0.046827481,0.25413968
Ncf2,0.03503327,1.148387042,1.641546841,0.699576164,0.484192033,NA
Ncf4,0.003516174,1.85580115,2.978682512,0.623027511,0.533266444,NA
Nck1,2.898243022,0.239971074,0.226527532,1.059346173,0.289442154,0.512573289
Nck2,2.445494836,0.28765582,0.262315634,1.096601889,0.272815461,0.499900399
Nckap1,10.71237833,0.084440355,0.126324288,0.668441174,0.50385202,0.682345278
Nckap1l,0.253589112,2.0116019,1.210185781,1.662225694,0.09646753,0.323970328
Nckap5,5.233786523,0.115711118,0.245117116,0.472064621,0.636880664,0.779204361
Nckap5l,1.619213549,0.381318064,0.274884641,1.387193052,0.165382903,0.399520107
Nckap5los,0.157066763,1.39462214,0.764819531,1.823465647,0.068232896,0.289155329
Nckipsd,1.74088747,0.274669999,0.251560496,1.091864595,0.274892622,0.501667523
Ncl,5.683025858,0.254421976,0.198000219,1.284958052,0.198806943,0.429904395
Ncln,1.462533749,0.260887997,0.353298904,0.738434211,0.460250632,0.650375263
Ncmap,1.280840542,0.735024947,0.448943064,1.637234219,0.10158154,0.331304965
Ncoa1,35.68032761,0.015696986,0.075612143,0.20759874,0.835542288,0.906621286
Ncoa2,15.81101915,0.053499751,0.099666839,0.53678587,0.591415533,0.746492245
Ncoa3,3.055130769,0.048525053,0.223225842,0.217380985,0.827911449,0.902235082
Ncoa4,0.517041445,0.03243957,0.396456661,0.081823748,0.934786871,0.965431989
Ncoa5,7.475240334,0.217827541,0.169078227,1.288324018,0.197633196,0.428692746
Ncoa6,6.193761569,0.367257831,0.130846089,2.806792574,0.005003745,0.134313167
Ncoa7,16.30168678,-0.095562147,0.096108299,-0.994317336,0.320068398,0.538693903
Ncor1,28.77840595,-0.002298234,0.0730153,-0.031476067,0.974889878,0.985811624
Ncor2,6.427927541,0.458131731,0.230288911,1.989378169,0.046659477,0.253926727
Ncr1,0.002129332,1.717878782,2.979467504,0.576572418,0.564228336,NA
Ncs1,2.51444471,0.206871462,0.182018991,1.136537787,0.25573156,0.48371447
Ncstn,2.079364952,0.298716324,0.416836539,0.716627015,0.473604271,0.66054003
Ndc1,0.653789683,0.227155282,0.359329628,0.632164076,0.527279669,0.700533303
Ndc80,0.026555861,1.698701688,2.885725685,0.588656676,0.556091606,NA
Nde1,0.178996378,0.684089809,0.783119769,0.873544299,0.382366472,0.589303224
Ndel1,3.560232323,0.084519315,0.195983459,0.43125739,0.666281229,0.79880429
Ndfip1,9.698639222,0.090347445,0.117325944,0.770055133,0.441267189,0.635786558
Ndfip2,5.301302827,0.304790128,0.209286294,1.456331049,0.145301126,0.378752753
Ndn,2.432834607,0.317188172,0.387584988,0.818370634,0.413145585,0.615131007
Ndnf,0.326215536,1.594775838,0.557288095,2.86167218,0.004214125,0.128588022
Ndor1,1.06505563,0.596790956,0.357495254,1.669367494,0.095044572,0.322168898
Ndp,0.077653309,1.968535927,1.288501951,1.52777101,0.126569402,NA
Ndrg1,1.11618758,0.237744477,0.344809124,0.6894959,0.490511252,0.672267716
Ndrg2,1.549418056,-0.108571532,0.367494996,-0.295436761,0.767660254,0.866850075
Ndrg3,6.775004054,0.102236671,0.142697826,0.716455701,0.473710012,0.660617034
Ndrg4,7.488571177,0.030722157,0.125421978,0.244950343,0.806494881,0.88910051
Ndst1,1.44943619,0.883028899,0.45332867,1.9478779,0.051429575,0.264304347
Ndst2,0.625715168,-0.497414847,0.367929006,-1.351931594,0.176397199,0.408748904
Ndst3,16.09613146,0.148864657,0.164918002,0.902658626,0.366707102,0.577560372
Ndst4,12.30026099,0.085243807,0.216026479,0.39459888,0.69313894,0.816405271
Ndufa1,2.392763538,0.604865552,0.402354915,1.503313442,0.132758235,0.365560482
Ndufa10,3.023791755,0.149122981,0.209789647,0.710821448,0.477194888,0.663636418
Ndufa11,1.085616147,-0.220964997,0.754462041,-0.292877554,0.769615746,0.867784068
Ndufa12,1.247838202,0.560213946,0.297647457,1.882139198,0.059817118,0.277163098
Ndufa2,0.639842099,1.285735066,0.430535259,2.986364156,0.002823162,0.120325531
Ndufa3,0.640308424,0.130278546,0.424064962,0.307213652,0.758680755,0.861362615
Ndufa4,1.149753571,0.585608088,0.351278178,1.667077899,0.095498916,0.322168898
Ndufa4l2,0.019105478,1.872004871,2.97737902,0.628742548,0.529517618,NA
Ndufa5,0.853638864,0.504874653,0.423652153,1.191719786,0.233371137,0.462476507
Ndufa6,2.380428362,1.008097441,0.306144989,3.292875856,0.000991683,0.088803131
Ndufa7,1.815679372,0.632178675,0.374746502,1.686950169,0.091612934,0.317620658
Ndufa8,1.595528976,1.190941702,0.452014095,2.634744614,0.008420061,0.161888053
Ndufa9,0.871980075,0.302470467,0.354066376,0.854276169,0.392951988,0.598462166
Ndufab1,0.814001027,1.283445433,0.383085152,3.350287593,0.000807277,0.083764596
Ndufaf1,0.330760165,0.963116492,0.472709351,2.037439054,0.041606064,0.24673348
Ndufaf2,3.1446615,-0.061749841,0.222343837,-0.277722296,0.781225544,0.874164906
Ndufaf3,0.218788351,1.031758031,0.599968416,1.719687242,0.085489308,0.309639605
Ndufaf4,3.096400778,0.438225465,0.200015914,2.190952988,0.028455195,0.220160036
Ndufaf5,2.45352898,0.592712888,0.220973812,2.682276615,0.007312297,0.156155593
Ndufaf6,3.658573464,0.355969848,0.21262555,1.674163094,0.094098551,0.321153476
Ndufaf7,3.929435434,-0.049393036,0.215703016,-0.228986304,0.818879561,0.896127177
Ndufb10,0.897184823,0.920892022,0.400180873,2.301189496,0.021380922,0.201538701
Ndufb11,0.199495992,0.549114193,0.680888283,0.806467386,0.419973406,0.620252583
Ndufb2,2.176131374,0.541843827,0.378694319,1.430821112,0.152481491,0.385449151
Ndufb3,0.983511559,0.322634042,0.339432244,0.950510884,0.341852726,0.556224487
Ndufb4,0.550058404,0.192456971,0.440691165,0.4367162,0.662317179,0.79628223
Ndufb5,1.483049203,0.634409275,0.352981167,1.797289301,0.072289704,0.294055833
Ndufb6,0.273737861,1.386443142,0.544559936,2.545988146,0.010896889,0.168998725
Ndufb7,0.465992405,0.596866889,0.501654562,1.189796593,0.234126349,0.462703187
Ndufb8,0.409936884,1.341761284,0.592058933,2.26626305,0.023435282,0.205186002
Ndufb9,3.66580534,0.620858976,0.399814159,1.552868906,0.120454457,0.352151513
Ndufc1,0.574863212,0.547420387,0.40966566,1.336261349,0.181463865,0.413824973
Ndufc2,2.588157442,0.13587142,0.443470629,0.306382005,0.759313808,0.861482864
Ndufs1,6.27903919,-0.005590369,0.144059735,-0.038805906,0.969045136,0.983127142
Ndufs2,0.999823423,0.504707693,0.4381568,1.151888303,0.249366975,0.477199039
Ndufs3,2.660252933,0.277679928,0.254679963,1.090309283,0.275576927,0.502145331
Ndufs4,7.801004416,0.221321204,0.14705839,1.50498862,0.132327002,0.36501358
Ndufs5,0.812059087,0.321614247,0.374051776,0.859812109,0.389892623,0.59630501
Ndufs6,0.88705151,1.322494664,0.627561235,2.107355569,0.03508677,0.237961226
Ndufs7,0.70355019,0.880051464,0.474855316,1.853304438,0.063838735,0.281778402
Ndufs8,0.236069579,0.613757001,1.181913613,0.519290915,0.603557888,0.755285785
Ndufv1,0.278168182,1.255801939,0.564942079,2.222886179,0.026223476,0.214041906
Ndufv2,8.032257651,0.429277236,0.267659022,1.603821283,0.108753452,0.339341917
Ndufv3,0.886757376,0.136068481,0.294945199,0.46133479,0.644558429,0.784588952
Neat1,3.311362795,0.078318003,0.373711307,0.209568194,0.834004706,0.905847698
Neb,0.30655006,1.479643283,0.540349471,2.738308008,0.006175621,0.144406496
Nebl,40.97587673,0.206613374,0.085489276,2.416833843,0.015656162,0.188827179
Necab1,17.13683166,0.192547391,0.128240255,1.501458263,0.133237074,0.366338908
Necab2,1.80234507,0.221246823,0.225895261,0.979422154,0.327371435,0.544605439
Necab3,0.960288958,0.198931144,0.371200978,0.53591223,0.592019212,0.746956301
Necap1,1.351723222,0.145155107,0.325132838,0.446448621,0.655273218,0.791436446
Necap2,0.691502072,0.448946585,0.32532191,1.380007221,0.167584421,0.40091468
Nedd1,0.41474846,0.33935853,0.416035149,0.815696776,0.414673583,0.616371223
Nedd4,17.58639669,0.063614646,0.087380531,0.728018531,0.466602243,0.65465407
Nedd4l,23.95768146,0.217573181,0.119197801,1.825312038,0.067953955,0.288638727
Nedd8,1.874458801,0.357098847,0.280570751,1.272758636,0.203103703,0.433460303
Nedd9,1.585859185,0.292348903,0.25048511,1.167130861,0.243157527,0.471235567
Nefh,4.403351554,-0.063118319,0.189234609,-0.333545324,0.738722682,0.847644405
Nefl,7.702704891,0.124996883,0.244982062,0.510228718,0.609891235,0.760198113
Nefm,15.89795492,0.318646763,0.199519292,1.597072448,0.110249559,0.341873236
Negr1,153.2430234,0.113333492,0.071213134,1.591468949,0.111504078,0.343174274
Neil1,0.862511231,0.8065948,0.584088442,1.380946346,0.167295458,0.400863039
Neil2,0.136556214,1.521070027,0.961998926,1.58115564,0.113842455,NA
Neil3,0.042982681,1.880713315,2.980753975,0.630952212,0.528071771,NA
Nek1,11.37899847,0.035945983,0.12963984,0.277275744,0.781568383,0.874450184
Nek10,1.659424451,-0.430465677,0.230527485,-1.867307392,0.061858674,0.279311176
Nek11,3.065793686,0.51460907,0.462782006,1.111990231,0.266142351,0.493910527
Nek2,0,NA,NA,NA,NA,NA
Nek3,0.373289841,1.22364638,0.480554383,2.546322381,0.01088646,0.168998725
Nek4,1.466151004,0.053839666,0.253800593,0.212133729,0.832002706,0.904808134
Nek5,0.030639794,1.471654901,1.90523596,0.772426582,0.439861815,NA
Nek6,0.269790755,2.233322496,0.607561443,3.675879241,0.000237032,0.051481253
Nek7,1.024571633,0.147325651,0.35100759,0.419722123,0.674688462,0.804499136
Nek8,0.106356558,1.853550748,1.180245229,1.57047934,0.116303637,NA
Nek9,5.593543276,-0.037056955,0.177667015,-0.208575324,0.834779776,0.906188693
Nelfa,1.027812082,0.313623954,0.307784119,1.018973802,0.308215404,0.528218636
Nelfb,3.376798912,0.171701295,0.287599188,0.597015922,0.55049675,0.717066306
Nelfcd,0.547646788,0.91509424,0.437136955,2.093381103,0.036315148,0.241275624
Nelfe,0.736142875,0.871285219,0.373694169,2.331546197,0.019724577,0.196705338
Nell1,29.31568817,-0.036994018,0.153974528,-0.240260634,0.810128211,0.891325105
Nell1os,1.019932846,0.751415747,0.452176287,1.661776102,0.096557676,0.32410656
Nell2,11.00195044,-0.074704412,0.163978434,-0.455574618,0.648695899,0.786763089
