gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Klhl12,66.26573591,0.207029976,0.073707272,2.808813447,0.004972445,0.022978505
Klhl13,46.10104901,0.024003586,0.101103705,0.237415497,0.812334468,0.929150877
Klhl14,110.4590859,0.336980373,0.092134776,3.657472117,0.000254715,0.002159994
Klhl15,56.14704981,0.007221637,0.061976823,0.116521574,0.907239189,0.966455982
Klhl18,54.97492573,0.202468433,0.086790473,2.33284168,0.019656456,0.067407807
Klhl2,112.3172176,0.016196944,0.044111338,0.367183232,0.713482346,0.873687128
Klhl20,40.22962532,-0.094216565,0.059653494,-1.579397256,0.114244966,0.256714618
Klhl21,3.367138477,0.141962319,0.179558788,0.790617494,0.429167235,0.649867665
Klhl22,79.10177369,-0.02600387,0.049958531,-0.520509096,0.60270879,0.798612413
Klhl23,19.71242771,0.390172254,0.147340887,2.6480922,0.008094744,0.033700661
Klhl24,67.84337336,0.383445338,0.067543366,5.677024441,1.37058E-08,6.05524E-07
Klhl25,5.444219383,0.021005169,0.198286183,0.105933599,0.915635036,0.970322814
Klhl26,33.02150797,0.45759863,0.195900058,2.335877971,0.019497602,0.06696598
Klhl28,26.93705921,-0.01338876,0.064720328,-0.206871024,0.836110586,0.939004797
Klhl29,589.5013121,-0.163912079,0.063289624,-2.589872869,0.009601138,0.038575724
Klhl3,109.681827,-0.167298687,0.052239947,-3.202504886,0.00136238,0.008280048
Klhl30,0.242599755,-0.106009299,0.847074231,-0.125147591,0.900406708,NA
Klhl31,0.296240008,0.460166132,0.975043186,0.47194436,0.636966504,NA
Klhl32,310.6169292,-0.210246721,0.070540285,-2.980519879,0.002877596,0.014951569
Klhl33,26.71080296,0.563867527,0.090259978,6.247148968,4.18012E-10,2.82614E-08
Klhl34,0.049115675,1.351169059,2.581171543,0.523471236,0.600646362,NA
Klhl35,0.921603253,0.820563371,0.307311464,2.670135895,0.007582055,0.031935669
Klhl36,10.48386927,-0.23699704,0.152346412,-1.555645696,0.119792366,0.265595497
Klhl38,1.298496989,0.102853182,0.385996075,0.266461732,0.789883628,0.916841891
Klhl4,9.020449296,-0.173086085,0.165574044,-1.045369678,0.295852145,0.50708744
Klhl40,0.431938802,1.039644826,0.467658054,2.223087608,0.026209893,0.084248512
Klhl41,4.019050232,-0.027746091,0.225966428,-0.122788554,0.902274538,0.965032905
Klhl42,14.50838873,-0.280904124,0.099518094,-2.822643723,0.004762947,0.022217459
Klhl5,40.75456497,-0.197786535,0.098248027,-2.01313494,0.044100435,0.125853775
Klhl6,0.330534413,0.174402498,1.75653519,0.09928779,0.920909772,NA
Klhl7,162.8349017,-0.225553312,0.04010662,-5.623842491,1.86756E-08,7.8915E-07
Klhl8,26.90724415,-0.202369012,0.074891482,-2.702163266,0.006888993,0.02962612
Klhl9,5.84744183,0.390809001,0.175212967,2.230479902,0.0257156,0.083018486
Klk1,0.008924237,0.446767342,2.982254355,0.149808598,0.880915626,NA
Klk10,0,NA,NA,NA,NA,NA
Klk11,0.070586045,0.681842665,2.244677698,0.303759718,0.761310958,NA
Klk12,0.127112062,1.529150836,1.225526835,1.247749778,0.212122706,NA
Klk13,0.146837606,0.176723978,1.332852031,0.132590846,0.894516973,NA
Klk14,0.034759088,0.441523572,2.979107717,0.148206649,0.882179685,NA
Klk15,0.009561417,0.446767342,2.982254355,0.149808598,0.880915626,NA
Klk1b1,0.002473438,0.196555684,2.981985596,0.065914364,0.947446005,NA
Klk1b11,0,NA,NA,NA,NA,NA
Klk1b14-ps,0,NA,NA,NA,NA,NA
Klk1b15-ps,0.017156861,0.182831473,2.981784709,0.061316121,0.951107452,NA
Klk1b16,0.017156861,0.182831473,2.981784709,0.061316121,0.951107452,NA
Klk1b19-ps,0,NA,NA,NA,NA,NA
Klk1b21,0.008606188,0.446767342,2.982254355,0.149808598,0.880915626,NA
Klk1b22,0.129187553,0.121865602,2.981610273,0.040872412,0.967397611,NA
Klk1b24,0.022229934,0.12273316,2.975821678,0.041243452,0.967101813,NA
Klk1b26,0.046611262,0.121865603,2.981610273,0.040872412,0.967397611,NA
Klk1b27,0.026167188,0.372183877,2.977831531,0.124984867,0.900535531,NA
Klk1b3,0,NA,NA,NA,NA,NA
Klk1b4,0,NA,NA,NA,NA,NA
Klk1b5,0,NA,NA,NA,NA,NA
Klk1b8,0,NA,NA,NA,NA,NA
Klk1b9,0,NA,NA,NA,NA,NA
Klk2-ps,0,NA,NA,NA,NA,NA
Klk4,0,NA,NA,NA,NA,NA
Klk5,0.001766643,0.196555652,2.981985596,0.065914353,0.947446013,NA
Klk6,1.03453673,0.375211429,0.530629092,0.70710678,0.479500123,0.696628719
Klk7,0.002367955,0.661746238,2.980981387,0.22198939,0.824322143,NA
Klk8,0.002473438,0.196555684,2.981985596,0.065914364,0.947446005,NA
Klk9,0.33264695,0.746223336,1.161009616,0.642736568,0.520395049,NA
Klkb1,0.376669253,-0.124572182,0.512943297,-0.242857608,0.808115706,0.927414718
Klra1,0.434445845,0.807581257,1.060209517,0.761718551,0.446228001,0.66549418
Klra10,0.002919793,0.398836586,2.980990661,0.133793303,0.893566023,NA
Klra11-ps,0.034580463,0.121865603,2.981610273,0.040872412,0.967397611,NA
Klra13-ps,0.638545343,-0.024966899,1.12107509,-0.022270497,0.982232183,0.992912974
Klra14-ps,0,NA,NA,NA,NA,NA
Klra17,0.409949984,-0.324425338,0.590992389,-0.548950112,0.583039687,0.782504483
Klra2,2.366619938,0.656699674,0.276479159,2.375223058,0.017538348,0.061650872
Klra3,0.227223062,0.366094701,2.766802011,0.132316913,0.89473363,NA
Klra4,0.149333848,0.506410151,1.395610622,0.362859198,0.716710068,NA
Klra5,0.001183978,0.497336678,2.982298995,0.166762849,0.867556651,NA
Klra6,0.001658424,0.196555643,2.981985596,0.06591435,0.947446016,NA
Klra7,0.114368087,-0.016471434,2.980668226,-0.005526088,0.995590842,NA
Klra8,0.143261821,0.235439411,2.981364773,0.078970347,0.937056209,NA
Klra9,0,NA,NA,NA,NA,NA
Klrb1,0.459421267,0.970358108,0.502796614,1.929921723,0.053616537,0.14546845
Klrb1a,0.367125997,0.881809565,0.795247867,1.108848701,0.267495457,0.473244877
Klrb1b,0,NA,NA,NA,NA,NA
Klrb1c,0,NA,NA,NA,NA,NA
Klrb1f,0.011610245,0.513144213,2.981131901,0.172130664,0.863334806,NA
Klrb1-ps1,0.017156861,0.182831473,2.981784709,0.061316121,0.951107452,NA
Klrc1,0.0199333,0.497339368,2.98229899,0.166763752,0.867555941,NA
Klrc2,0,NA,NA,NA,NA,NA
Klrc3,0,NA,NA,NA,NA,NA
Klrd1,0.11747038,0.692438493,2.290385001,0.30232406,0.762405039,NA
Klre1,0.447621987,0.734194417,1.020950395,0.719128393,0.472061814,0.690075277
Klrg1,0.563041779,0.083235546,0.507147582,0.164124899,0.869632821,0.95316347
Klrg2,1.605403898,0.231905106,0.369265542,0.628017185,0.529992683,0.739781453
Klrh1,0.003633319,0.398836636,2.98099066,0.133793319,0.89356601,NA
Klri1,0.256462393,0.519418748,0.926858329,0.560407919,0.575201231,NA
Klri2,0.190557427,-0.061690759,2.980589488,-0.020697503,0.983486961,NA
Klrk1,0.125881314,0.980529883,1.20988531,0.810432092,0.417691879,NA
Kmo,4.677577595,1.787672252,0.210843844,8.478655173,2.27812E-17,7.36624E-15
Kmt2a,533.3655935,-0.06183503,0.091229594,-0.677795737,0.497901214,0.71255125
Kmt2b,47.10882003,0.067136823,0.097917473,0.685647016,0.492935725,0.708444278
Kmt2c,324.06837,-0.135229076,0.058128966,-2.326363011,0.019999193,0.068352022
Kmt2d,43.93629917,-0.575575,0.157378908,-3.657256278,0.000254929,0.002160992
Kmt2e,456.9027089,-0.077278008,0.060951401,-1.267862694,0.204846989,0.39287726
Kmt5a,56.90372195,0.155198489,0.08187174,1.895629546,0.058009047,0.154814443
Kmt5b,124.5052073,-0.217987043,0.087515799,-2.490830741,0.012744482,0.047852934
Kmt5c,42.46792411,-0.354584462,0.104462861,-3.394359091,0.000687894,0.004793132
Kncn,0.262295769,1.094244255,0.574297121,1.905362599,0.056732953,NA
Kndc1,158.7652697,-0.402841852,0.082344077,-4.892177652,9.97264E-07,2.24068E-05
Kng1,0.453206647,0.626053748,0.604828188,1.035093537,0.300625231,0.512560768
Kng2,1.579985502,0.414265411,0.270831492,1.529605762,0.126114342,0.276041361
Knl1,3.678987102,0.860248619,0.246199251,3.494115508,0.000475635,0.003563431
Knop1,70.04878786,0.400982784,0.126655357,3.16593623,0.001545847,0.009194718
Knstrn,1.226008348,0.350508534,0.37089498,0.945034451,0.344641288,0.562493912
Kntc1,3.708659475,0.598456755,0.408467576,1.46512671,0.142886351,0.302317437
Kpna1,96.27191243,0.05501742,0.056412845,0.975264054,0.329429296,0.544598179
Kpna2,3.569626074,0.284364376,0.163103303,1.743461792,0.081252983,0.199739456
Kpna2-ps,0.03427612,0.121865603,2.981610273,0.040872412,0.967397611,NA
Kpna3,121.9981486,-0.098003058,0.054311174,-1.804473202,0.071157156,0.180571806
Kpna4,117.9937964,0.256329445,0.065946367,3.886938081,0.000101517,0.001025054
Kpna6,33.97712271,0.204355182,0.090903912,2.248035068,0.024573954,0.080040816
Kpna7,3.662462027,1.043783729,0.229145335,4.55511665,5.23565E-06,8.93746E-05
Kpnb1,30.45427122,0.018169502,0.074268145,0.244647312,0.806729527,0.926538787
Kprp,0,NA,NA,NA,NA,NA
Kptn,28.31954064,0.314613619,0.152426129,2.064039946,0.039013929,0.114646644
Kras,75.21565651,-0.158903449,0.05730013,-2.77317784,0.005551177,0.025020671
Krba1,39.08512767,-0.154649701,0.097093291,-1.592794926,0.111206204,0.251686104
Krcc1,36.062385,0.269266621,0.106332551,2.532306599,0.011331486,0.043694571
Kremen1,7.484994298,-0.134101555,0.132902521,-1.0090219,0.312964132,0.526706098
Kremen2,2.390168249,0.395484243,0.269571204,1.467086386,0.142352557,0.301531179
Kri1,38.32892833,0.207665324,0.11035131,1.881856441,0.05985551,0.158471138
Krit1,228.2000176,0.195772528,0.076470422,2.560107845,0.010463969,0.041186166
Krr1,21.14336243,0.079102286,0.114390193,0.69151283,0.489243321,0.704920095
Krt1,0.307720171,0.885477224,0.877834798,1.008705996,0.313115656,NA
Krt10,4.24584307,0.882677513,0.204422514,4.31790753,1.57515E-05,0.000221864
Krt12,0.68197312,0.60336912,0.628553304,0.959933098,0.337088887,0.553609876
Krt13,0,NA,NA,NA,NA,NA
Krt14,0.074859233,0.787315632,2.980453229,0.2641597,0.791656863,NA
Krt15,0,NA,NA,NA,NA,NA
Krt16,0,NA,NA,NA,NA,NA
Krt17,0.057981302,0.570073133,2.978364268,0.191404772,0.848208482,NA
Krt18,0.135100249,0.136996088,2.979375479,0.045981478,0.963325013,NA
Krt19,0.04855552,0.42231519,1.838133438,0.229752194,0.818284335,NA
Krt2,0.021984943,0.06965753,2.981661167,0.023361987,0.981361526,NA
Krt20,0.258698132,-0.230630055,1.801295735,-0.128035642,0.898120767,NA
Krt222,49.15146973,-0.114894572,0.076293207,-1.505960709,0.13207726,0.285429655
Krt23,0.00115315,0.497336606,2.982298994,0.166762825,0.86755667,NA
Krt24,0.767668707,1.837358233,0.439786807,4.177838448,2.94293E-05,0.000368874
Krt25,0.786136994,1.035036897,0.375167734,2.758864375,0.00580026,0.025816522
Krt26,0.354501542,0.678459018,0.606306142,1.119004032,0.263138419,0.468209687
Krt27,0.537189367,-0.075134593,0.959574028,-0.078299944,0.937589462,0.978096755
Krt28,0.374141684,0.627734321,0.860751429,0.729286412,0.465826482,0.684068627
Krt31,0,NA,NA,NA,NA,NA
Krt32,0.026179789,0.32853061,2.981875222,0.110175841,0.912269922,NA
Krt33a,0.00115315,0.497336606,2.982298994,0.166762825,0.86755667,NA
Krt33b,0.141602067,0.744774308,2.979782428,0.249942513,0.802631806,NA
Krt34,0,NA,NA,NA,NA,NA
Krt35,0,NA,NA,NA,NA,NA
Krt36,0,NA,NA,NA,NA,NA
Krt39,0,NA,NA,NA,NA,NA
Krt4,0,NA,NA,NA,NA,NA
Krt40,0.045164751,0.626619326,2.981957762,0.210136889,0.833560835,NA
Krt42,0.075333679,0.536588749,2.98034948,0.180042224,0.85711942,NA
Krt5,0.11308095,0.121865602,2.981610273,0.040872412,0.967397611,NA
Krt6a,0.041664035,0.121865603,2.981610273,0.040872412,0.967397611,NA
Krt6b,0,NA,NA,NA,NA,NA
Krt7,0.071713609,0.219959414,2.981451042,0.07377596,0.941188656,NA
Krt71,0.002480169,0.196555685,2.981985596,0.065914364,0.947446004,NA
Krt72,0.417899802,0.581705661,1.227587681,0.473860784,0.635599186,0.823319405
Krt73,0,NA,NA,NA,NA,NA
Krt74,0.087989763,0.212211153,2.981225618,0.07118252,0.943252493,NA
Krt75,0.031050161,0.29723897,2.9807278,0.099720266,0.920566411,NA
Krt76,0.009288233,0.146854435,2.981926858,0.049248168,0.960721525,NA
Krt77,0.364394293,-0.043547142,0.848412684,-0.051327783,0.95906433,0.986417528
Krt78,0.001766643,0.196555652,2.981985596,0.065914353,0.947446013,NA
Krt79,0.122090815,-0.028899363,2.981495164,-0.00969291,0.992266298,NA
Krt8,0.040049959,0.341372952,2.974749373,0.114756878,0.908637829,NA
Krt80,0.186601046,0.118104138,1.720358126,0.068650903,0.9452675,NA
Krt81,0.004246812,0.12581226,2.981082051,0.042203555,0.966336429,NA
Krt82,0.044011601,0.425419894,2.981824063,0.142671024,0.886550002,NA
Krt83,0,NA,NA,NA,NA,NA
Krt84,0,NA,NA,NA,NA,NA
Krt86,0.002473438,0.196555684,2.981985596,0.065914364,0.947446005,NA
Krt87,0.014887952,0.780577094,2.97930871,0.2619994,0.793321905,NA
Krt88,0,NA,NA,NA,NA,NA
Krt9,0.804970272,-0.067607235,0.520072125,-0.129995883,0.896569684,0.963460224
Krt90,0.014175691,0.115458209,2.975575669,0.038801974,0.969048271,NA
Krtap10-10,0,NA,NA,NA,NA,NA
Krtap10-4,0,NA,NA,NA,NA,NA
Krtap11-1,0,NA,NA,NA,NA,NA
Krtap12-1,0,NA,NA,NA,NA,NA
Krtap13,0.044011601,0.425419894,2.981824063,0.142671024,0.886550002,NA
Krtap1-3,0,NA,NA,NA,NA,NA
Krtap13-1,0,NA,NA,NA,NA,NA
Krtap14,0.063768123,0.024724915,2.981349554,0.008293196,0.993383063,NA
Krtap1-4,0,NA,NA,NA,NA,NA
Krtap15,0.008924237,0.446767342,2.982254355,0.149808598,0.880915626,NA
Krtap1-5,0,NA,NA,NA,NA,NA
Krtap16-1,0.016561124,0.419119689,2.977898375,0.140743449,0.888072619,NA
Krtap16-3,0,NA,NA,NA,NA,NA
Krtap17-1,0.170875893,0.931096908,0.857719521,1.085549396,0.277678399,NA
Krtap19-1,0,NA,NA,NA,NA,NA
Krtap19-2,0,NA,NA,NA,NA,NA
Krtap19-3,0,NA,NA,NA,NA,NA
Krtap19-4,0,NA,NA,NA,NA,NA
Krtap19-5,0,NA,NA,NA,NA,NA
Krtap19-9b,0,NA,NA,NA,NA,NA
Krtap20-2,0,NA,NA,NA,NA,NA
Krtap21-1,0,NA,NA,NA,NA,NA
Krtap22-2,0,NA,NA,NA,NA,NA
Krtap2-4,0,NA,NA,NA,NA,NA
Krtap24-1,0,NA,NA,NA,NA,NA
Krtap26-1,0.001183978,0.497336678,2.982298995,0.166762849,0.867556651,NA
Krtap27-1,0,NA,NA,NA,NA,NA
Krtap28-10,0.00115315,0.497336606,2.982298994,0.166762825,0.86755667,NA
Krtap28-13,0.010137418,0.146854435,2.981926858,0.049248168,0.960721525,NA
Krtap29-1,0,NA,NA,NA,NA,NA
Krtap3-1,0,NA,NA,NA,NA,NA
Krtap31-1,0,NA,NA,NA,NA,NA
Krtap31-2,0,NA,NA,NA,NA,NA
Krtap3-2,0,NA,NA,NA,NA,NA
Krtap3-3,0,NA,NA,NA,NA,NA
Krtap4-1,0,NA,NA,NA,NA,NA
Krtap4-13,0,NA,NA,NA,NA,NA
Krtap4-16,0,NA,NA,NA,NA,NA
Krtap4-2,0,NA,NA,NA,NA,NA
Krtap4-6,0,NA,NA,NA,NA,NA
Krtap4-7,0,NA,NA,NA,NA,NA
Krtap4-8,0,NA,NA,NA,NA,NA
Krtap4-9,0,NA,NA,NA,NA,NA
Krtap5-1,0,NA,NA,NA,NA,NA
Krtap5-2,0.010176078,0.647133642,2.982381675,0.216985521,0.828219629,NA
Krtap5-3,0.015394338,0.48901378,2.979385965,0.164132404,0.869626913,NA
Krtap5-4,0.001183978,0.497336678,2.982298995,0.166762849,0.867556651,NA
Krtap5-5,0.005827404,0.907859756,2.979274774,0.304725084,0.760575543,NA
Krtap6-1,0.002473438,0.196555684,2.981985596,0.065914364,0.947446005,NA
Krtap6-2,0,NA,NA,NA,NA,NA
Krtap6-3,0,NA,NA,NA,NA,NA
Krtap6-5,0,NA,NA,NA,NA,NA
Krtap7-1,0,NA,NA,NA,NA,NA
Krtap8-1,0,NA,NA,NA,NA,NA
Krtap9-1,0,NA,NA,NA,NA,NA
Krtap9-3,0,NA,NA,NA,NA,NA
Krtap9-5,0,NA,NA,NA,NA,NA
Krtcap2,7.416175388,0.392797148,0.192192559,2.043768758,0.040976397,0.118897503
Krtcap3,1.940419967,-0.077608673,0.2637612,-0.294238397,0.768575742,0.90695277
Krtdap,0.19557382,0.555832068,2.981544343,0.186424216,0.852112103,NA
Ksr1,81.3076422,-0.062802875,0.064777616,-0.969515074,0.332288263,0.548227719
Ksr2,507.7918404,-0.116808292,0.076670773,-1.523504806,0.127632459,0.278549134
Kti12,0,NA,NA,NA,NA,NA
Ktn1,323.1694256,0.137828703,0.098996738,1.392254994,0.163845195,0.334849331
Kxd1,25.44440112,0.383798016,0.139241987,2.756338262,0.005845251,0.025978765
Ky,11.78279672,-0.551886721,0.183401484,-3.009172613,0.002619602,0.013931507
Kyat1,43.0559765,-0.043004706,0.073048448,-0.588714847,0.556052577,0.761483491
Kyat3,7.785397518,-0.160372371,0.138327612,-1.159366295,0.24630691,0.44728581
Kynu,1.712401232,0.199971123,0.305255612,0.655094008,0.512407229,0.725804692
L1cam,81.53551816,-0.105790007,0.105154181,-1.006046606,0.314393151,0.528315526
L1td1,0.446159446,0.803627635,0.874064552,0.919414514,0.357878801,0.578052119
L2hgdh,28.42411061,0.003757135,0.06724151,0.055875238,0.955441197,0.985689859
L3hypdh,16.55108438,0.230509515,0.124683747,1.848753509,0.064493413,0.167082274
L3mbtl1,39.5602826,0.150369868,0.069867007,2.152229986,0.031379245,0.096681749
L3mbtl2,17.28731226,-0.073534846,0.111741525,-0.658079853,0.510486821,0.723922422
L3mbtl3,62.23782242,0.196593297,0.074518388,2.638185045,0.008335109,0.034460278
L3mbtl4,103.7367717,0.043366655,0.13275282,0.326672194,0.743915833,0.892938232
Lacc1,4.818414468,0.283268307,0.241805012,1.171474093,0.241408265,0.440938175
Lactb,47.94195637,0.382951113,0.101846371,3.760085997,0.000169855,0.001546158
Lactb2,45.68963485,-0.029065163,0.054387383,-0.534410029,0.593057881,0.790641451
Lactbl1,0.378035958,0.828248335,0.704354316,1.175897296,0.23963592,0.438516589
Lad1,0.450774828,-0.077671899,0.770370487,-0.100824084,0.919690108,0.972149244
Lag3,0.826285128,0.989177271,0.434965641,2.274150366,0.022956947,0.075779324
Lage3,24.00202551,0.927017117,0.260508502,3.558490831,0.000372992,0.002940573
Lair1,2.950137718,0.177767677,0.238207148,0.746273478,0.45550223,0.674322225
Lalba,0.0202183,0.165548389,2.981734379,0.055520837,0.95572353,NA
Lama1,15.39198887,0.07811872,0.131023613,0.596218636,0.551029178,0.757164274
Lama2,31.77185877,0.222722879,0.176305489,1.263278191,0.206489221,0.395109864
Lama3,7.568529384,-0.093295046,0.273833153,-0.340700331,0.73332919,0.885927418
Lama4,14.85155384,0.031247774,0.16583057,0.188431929,0.850538072,0.944808199
Lama5,4.385920141,-0.13751893,0.282873418,-0.486150063,0.626860774,0.816319199
Lamb1,15.87814102,0.558845204,0.165038564,3.386149209,0.000708808,0.004920418
Lamb2,0.518950532,-0.037746314,0.74698412,-0.050531615,0.959698756,0.986629756
Lamb3,11.63498667,0.163405417,0.22227085,0.735163506,0.462239922,0.680503787
Lamc1,57.48889579,-0.156547835,0.086498288,-1.809837382,0.070321009,0.178836433
Lamc2,0.767906952,0.268150887,0.375839383,0.713472027,0.475553717,0.693366237
Lamc3,1.475467507,0.644171692,0.315913293,2.039077514,0.041442292,0.119877995
Lamp1,43.49730852,0.51105471,0.147659999,3.461023399,0.000538126,0.003939019
Lamp2,64.81498227,0.282179181,0.07048327,4.003491628,6.24144E-05,0.000685304
Lamp3,1.646214353,0.548707704,0.312265437,1.757183596,0.07888652,0.195098153
Lamp5,37.91543986,0.597261219,0.129797418,4.601487663,4.19484E-06,7.43376E-05
Lamtor1,19.08163855,0.270710252,0.093591541,2.89246496,0.003822318,0.018690237
Lamtor2,11.49151528,0.576382219,0.182712869,3.154579212,0.001607297,0.009484372
Lamtor3,23.58681938,0.414088639,0.065319482,6.339435394,2.30609E-10,1.74411E-08
Lamtor3-ps,0.021013569,0.456616393,2.976389143,0.153412867,0.878072698,NA
Lamtor4,25.94583418,0.002930978,0.116225554,0.02521802,0.979881064,0.99219962
Lamtor5,11.92376982,0.364433636,0.141400702,2.577311362,0.009957221,0.039706089
Lancl1,95.61148601,0.014283386,0.058030187,0.246137178,0.805576045,0.926067847
Lancl2,18.13772575,-0.22024234,0.08449758,-2.606492873,0.009147473,0.037134146
Lancl3,16.90234833,-0.246673402,0.113838364,-2.166874089,0.030244456,0.094033423
Lao1,0.203646134,0.492765636,2.980734424,0.165316853,0.868694594,NA
Lap3,4.705145471,0.201405188,0.179451293,1.122339018,0.261718322,0.466712175
Laptm4a,37.85425772,0.046766009,0.095660515,0.48887474,0.62493038,0.814940775
Laptm4b,57.77049347,0.149461795,0.10202465,1.46495768,0.142932464,0.302343685
Laptm5,1.721352445,1.356352063,0.603435949,2.247715049,0.024594366,0.080070757
Large1,676.2096693,-0.099907409,0.06051866,-1.650852952,0.098768605,0.230504033
Large2,1.180633631,0.35733186,0.384555942,0.929206446,0.352782107,0.572056225
Larp1,115.1844752,0.35027571,0.063551043,5.511722481,3.55339E-08,1.346E-06
Larp1b,148.6222981,-0.064467373,0.062758114,-1.027235673,0.304309504,0.517015638
Larp4,73.63282446,0.081345495,0.05572678,1.459719983,0.144367048,0.304727833
Larp4b,178.6698456,-0.145978255,0.028380193,-5.143666799,2.69427E-07,7.37569E-06
Larp6,19.74388031,-0.157011322,0.105198693,-1.492521599,0.135562459,0.290624967
Larp7,27.13367232,0.2310989,0.103297939,2.237207268,0.025272797,0.081861406
Lars,46.84158393,0.215110964,0.112400381,1.913792129,0.055646722,0.149951082
Lars2,70.83270023,-0.198375951,0.085416558,-2.322453107,0.020208551,0.068877631
Las1l,138.3524004,-0.030576052,0.113905499,-0.268433506,0.788365651,0.916146392
Lasp1,24.66039455,0.002435189,0.077666621,0.031354387,0.974986917,0.990996847
Lat,1.820885577,-0.208145024,0.300434669,-0.692812931,0.488426956,0.704186999
Lat2,3.697355659,0.379459238,0.190490791,1.99200831,0.046370146,0.130659804
Lats1,48.24049994,-0.204975343,0.092522059,-2.215421339,0.026731158,0.085542006
Lats2,6.248725502,0.680931042,0.270230568,2.519815013,0.011741652,0.044965329
Lax1,0.925651364,-0.486309917,0.440362815,-1.104339195,0.269446026,0.475725859
Layn,2.260355459,-0.382214429,0.451490684,-0.846561055,0.397239829,0.618609467
Lbh,10.06597435,-0.254481569,0.164015753,-1.551567844,0.120765662,0.267222324
Lbhd1,26.16544807,-0.312376764,0.135118074,-2.311879942,0.0207843,0.070452526
Lbhd2,0.084162146,0.230007659,1.320566608,0.174173463,0.86172914,NA
Lbp,0.523165341,-0.233281657,0.687366,-0.339384923,0.734319775,0.886434079
Lbr,21.12216849,0.16761365,0.09493184,1.765620991,0.077459456,0.192685686
Lbx1,1.511030952,0.332813676,0.529251676,0.628838209,0.529454983,0.73949356
Lbx2,0.11786844,0.323728814,1.921452017,0.168481342,0.866204621,NA
Lca5,30.99773476,0.054492773,0.09910649,0.549840612,0.582428701,0.782239751
Lca5l,32.36307199,0.420892727,0.147949468,2.844841096,0.004443358,0.021025614
Lcat,0.338831507,0.5445925,0.707247543,0.770016815,0.441289918,0.660469535
Lce1a1,0,NA,NA,NA,NA,NA
Lce1a2,0,NA,NA,NA,NA,NA
Lce1b,0,NA,NA,NA,NA,NA
Lce1c,0,NA,NA,NA,NA,NA
Lce1d,0,NA,NA,NA,NA,NA
Lce1e,0,NA,NA,NA,NA,NA
Lce1f,0,NA,NA,NA,NA,NA
Lce1g,0.050211218,0.030480776,2.973645772,0.010250305,0.991821583,NA
Lce1h,0.008924237,0.446767342,2.982254355,0.149808598,0.880915626,NA
Lce1i,0,NA,NA,NA,NA,NA
Lce1j,0,NA,NA,NA,NA,NA
Lce1k,0,NA,NA,NA,NA,NA
Lce1l,0,NA,NA,NA,NA,NA
Lce1m,0,NA,NA,NA,NA,NA
Lce3a,0,NA,NA,NA,NA,NA
Lce3b,0.008606188,0.446767342,2.982254355,0.149808598,0.880915626,NA
Lce3c,0,NA,NA,NA,NA,NA
Lce3d,0,NA,NA,NA,NA,NA
Lce3e,0,NA,NA,NA,NA,NA
Lce3f,0,NA,NA,NA,NA,NA
Lce6a,0.002480169,0.196555685,2.981985596,0.065914364,0.947446004,NA
Lck,1.755555922,0.644966038,0.384249944,1.678506523,0.093248258,0.220973116
Lclat1,81.80753218,-0.153302252,0.056599501,-2.708544231,0.00675791,0.029146332
Lcmt1,30.44712693,-0.106931358,0.106370094,-1.005276518,0.314763719,0.528592146
Lcmt2,4.90456681,0.189395931,0.218704776,0.865989004,0.386496192,0.607861028
Lcn10,0.00115315,0.497336606,2.982298994,0.166762825,0.86755667,NA
Lcn11,0,NA,NA,NA,NA,NA
Lcn12,0,NA,NA,NA,NA,NA
Lcn2,0.026244206,0.330232653,2.975399493,0.110987669,0.911626125,NA
Lcn3,0.002473438,0.196555684,2.981985596,0.065914364,0.947446005,NA
Lcn4,0,NA,NA,NA,NA,NA
Lcn5,0.001658424,0.196555643,2.981985596,0.06591435,0.947446016,NA
Lcn6,0.00115315,0.497336606,2.982298994,0.166762825,0.86755667,NA
Lcn8,0.012255393,0.903792367,2.980059748,0.303279948,0.761676526,NA
Lcn9,0,NA,NA,NA,NA,NA
Lcor,163.9919751,0.099909148,0.18633746,0.536173177,0.59183887,0.789649386
Lcorl,160.5579889,-0.027772714,0.071162697,-0.390270674,0.696336406,0.862917216
Lcp1,33.86596115,-0.614133272,0.193560558,-3.172822394,0.001509648,0.009001007
Lcp2,1.253166438,-0.095878798,0.46163257,-0.207695046,0.835467086,0.938764412
Lct,1.002636234,-0.109948283,0.354728568,-0.309950462,0.756598628,0.899785305
Lctl,0.718753209,0.615161943,0.435661838,1.412017048,0.157944941,0.325775131
Ldah,94.87260025,-0.134561102,0.057751941,-2.329984051,0.019806994,0.067861463
Ldb1,505.4288924,-0.375079034,0.078950417,-4.750817624,2.02596E-06,4.05755E-05
Ldb2,326.1712307,-0.108742007,0.070727062,-1.537487963,0.124173861,0.272896277
Ldb3,34.49441179,0.234141323,0.093943582,2.492361027,0.012689698,0.047686014
Ldc1,0.075768231,0.157495468,1.281206955,0.122927422,0.90216457,NA
Ldha,7.766795403,0.55646254,0.272795613,2.039851503,0.041365118,0.119754634
Ldhal6b,0,NA,NA,NA,NA,NA
Ldha-ps,0.0202183,0.165548389,2.981734379,0.055520837,0.95572353,NA
Ldhb,60.53870102,0.260301242,0.084928319,3.064952241,0.002177048,0.012100675
Ldhc,1.22990671,1.058405358,0.44867025,2.358982701,0.01832511,0.063703884
