gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Hes5,0.260273403,0.825493063,0.833437079,0.990468368,0.321945243,NA
Hes6,0.875569909,0.81444202,0.474657394,1.715852383,0.086189064,0.249511157
Hes7,0.225144055,0.199521652,1.107500714,0.180154874,0.857030984,NA
Hesx1,0.083804086,1.001177825,2.376748848,0.421238376,0.673581024,NA
Hexa,7.21185632,0.231271609,0.143974324,1.606339258,0.108199389,0.288029106
Hexb,9.473597551,-0.284921107,0.129372315,-2.202334457,0.027641692,0.115526523
Hexdc,8.644418779,-0.322182341,0.151633164,-2.124748522,0.033607602,0.131952896
Hexim1,0.839236514,0.476450514,0.40439255,1.17818816,0.238721602,0.474561452
Hexim2,1.196496068,0.155979311,0.344511745,0.452754698,0.650725388,0.826527791
Hey1,0.675291419,0.231142062,0.463871419,0.49828908,0.618280304,0.80425839
Hey2,0.503725654,1.629467474,0.621341945,2.622497139,0.0087288,0.051795168
Heyl,0.007470658,0.315958587,2.981824675,0.105961491,0.915612906,NA
Hfe,0.126561828,0.949113015,2.026307195,0.468395423,0.639501841,NA
Hfe2,0,NA,NA,NA,NA,NA
Hfm1,3.435272277,-0.337305495,0.181398945,-1.859467789,0.062960861,0.203116472
Hgd,0.525110646,0.370720534,0.740692947,0.500505015,0.616719526,0.803402299
Hgf,1.557490582,0.049694418,0.349057593,0.14236739,0.886789819,0.951189469
Hgfac,0,NA,NA,NA,NA,NA
Hgh1,0.631477595,-0.077802827,0.431510178,-0.180303574,0.85691425,0.934821478
Hgs,2.525770314,-0.269225073,0.387677652,-0.694456004,0.487396283,0.710730437
Hgsnat,6.948094143,0.275521909,0.162069355,1.700024719,0.089126276,0.254720159
Hhat,5.546940492,-0.00200703,0.16453675,-0.012198066,0.990267593,0.994920323
Hhatl,0.414991136,0.040995984,0.65350599,0.062732377,0.949979615,0.977292256
Hhex,0.092028983,0.014142774,1.340997827,0.010546455,0.991585302,NA
Hhip,1.268523337,-0.103693682,0.400610545,-0.258839123,0.79575937,0.906412412
Hhipl1,6.538750671,-0.266768616,0.184660019,-1.444647398,0.148556952,0.3542873
Hhipl2,0.318519891,0.079370402,0.734333146,0.108085006,0.913928262,0.96346365
Hhla1,0.218998351,0.760887162,0.767403682,0.991508355,0.321437415,NA
Hiat1,0,NA,NA,NA,NA,NA
Hiatl1,0,NA,NA,NA,NA,NA
Hibadh,18.31383096,-0.04162934,0.102544359,-0.405964208,0.684768899,0.84711993
Hibch,9.444487448,0.008883728,0.155291266,0.057206873,0.954380403,0.978839432
Hic1,0.011836089,0.513984651,2.98009327,0.172472673,0.863065943,NA
Hic2,3.056142398,-0.029389311,0.19455886,-0.151056145,0.879931426,0.947165856
Hid1,9.419518192,0.174775528,0.160951627,1.085888539,0.277528308,0.519327374
Hif1a,6.413435191,0.218432751,0.140154215,1.558517178,0.119110699,0.306170987
Hif1an,12.58367045,0.329952998,0.142149694,2.321165727,0.020277901,0.093235395
Hif3a,0.287760076,0.484838155,0.991325188,0.489080839,0.624784466,NA
Higd1a,4.692440126,0.805319483,0.146229484,5.50723056,3.64523E-08,3.53702E-06
Higd1b,0.048241836,0.464931229,2.979357529,0.156050835,0.875992952,NA
Higd2a,2.076464632,0.681674182,0.22890231,2.978013558,0.002901232,0.023724854
Hilpda,0.106408971,1.010879031,1.240092373,0.8151643,0.41497827,NA
Hils1,0,NA,NA,NA,NA,NA
Hinfp,5.360338673,0.114476796,0.17506522,0.653909419,0.513170165,0.730253174
Hint1,6.168189616,0.352208343,0.138126521,2.549896575,0.010775488,0.060140404
Hint2,0.916056534,0.433926386,0.37358035,1.161534291,0.245424687,0.4821996
Hint3,6.726310411,0.565937117,0.203486688,2.781199708,0.005415841,0.037090226
Hip1,55.20506784,0.201826819,0.120150013,1.679790231,0.092998137,0.261565815
Hip1r,7.180793503,-0.063909981,0.144508276,-0.442258279,0.658302318,0.830968926
Hipk1,12.23191561,0.112655562,0.118495864,0.950713029,0.341750072,0.582790068
Hipk2,37.16504022,0.008291727,0.077177606,0.107436959,0.914442335,0.963678951
Hipk3,8.08774411,0.065993356,0.122715382,0.53777574,0.590731883,0.786124437
Hipk4,1.316809015,1.721688342,0.35429562,4.859468316,1.17701E-06,6.32046E-05
Hira,4.723303736,-0.482761071,0.205937031,-2.344216911,0.019067079,0.089452087
Hirip3,6.889093575,0.669241071,0.197125978,3.394991761,0.000686307,0.00829765
Hist1h1a,0,NA,NA,NA,NA,NA
Hist1h1b,0,NA,NA,NA,NA,NA
Hist1h1c,0.649423112,-0.020521595,0.868777511,-0.023621232,0.981154736,0.990906803
Hist1h1d,0,NA,NA,NA,NA,NA
Hist1h1e,0.102361409,0.550088635,2.982039661,0.184467243,0.853646922,NA
Hist1h1t,0,NA,NA,NA,NA,NA
Hist1h2aa,0,NA,NA,NA,NA,NA
Hist1h2ab,0,NA,NA,NA,NA,NA
Hist1h2ac,0.022842823,0.323269861,2.98238593,0.108393034,0.913683926,NA
Hist1h2ad,0,NA,NA,NA,NA,NA
Hist1h2ae,0,NA,NA,NA,NA,NA
Hist1h2af,0,NA,NA,NA,NA,NA
Hist1h2ag,0,NA,NA,NA,NA,NA
Hist1h2ah,0,NA,NA,NA,NA,NA
Hist1h2ai,0,NA,NA,NA,NA,NA
Hist1h2ak,0,NA,NA,NA,NA,NA
Hist1h2al,0,NA,NA,NA,NA,NA
Hist1h2an,0,NA,NA,NA,NA,NA
Hist1h2ao,0,NA,NA,NA,NA,NA
Hist1h2ap,0,NA,NA,NA,NA,NA
Hist1h2ba,0,NA,NA,NA,NA,NA
Hist1h2bb,0,NA,NA,NA,NA,NA
Hist1h2bc,0.69135325,0.078328761,0.765932428,0.102265889,0.91854563,0.964456082
Hist1h2be,3.257442772,-0.543229636,0.388843816,-1.397038124,0.162402107,0.375529587
Hist1h2bf,0,NA,NA,NA,NA,NA
Hist1h2bg,0,NA,NA,NA,NA,NA
Hist1h2bh,0,NA,NA,NA,NA,NA
Hist1h2bj,0,NA,NA,NA,NA,NA
Hist1h2bk,0,NA,NA,NA,NA,NA
Hist1h2bl,0,NA,NA,NA,NA,NA
Hist1h2bm,0,NA,NA,NA,NA,NA
Hist1h2bn,0,NA,NA,NA,NA,NA
Hist1h2bp,0,NA,NA,NA,NA,NA
Hist1h2bq,0,NA,NA,NA,NA,NA
Hist1h2br,0,NA,NA,NA,NA,NA
Hist1h3a,0,NA,NA,NA,NA,NA
Hist1h3b,0,NA,NA,NA,NA,NA
Hist1h3d,0,NA,NA,NA,NA,NA
Hist1h3e,0,NA,NA,NA,NA,NA
Hist1h3f,0,NA,NA,NA,NA,NA
Hist1h3g,0,NA,NA,NA,NA,NA
Hist1h3h,0,NA,NA,NA,NA,NA
Hist1h3i,0,NA,NA,NA,NA,NA
Hist1h4a,0,NA,NA,NA,NA,NA
Hist1h4b,0,NA,NA,NA,NA,NA
Hist1h4c,0,NA,NA,NA,NA,NA
Hist1h4d,0.091279556,0.617479752,2.982460562,0.207037022,0.835980946,NA
Hist1h4f,0,NA,NA,NA,NA,NA
Hist1h4h,0,NA,NA,NA,NA,NA
Hist1h4i,0.152104323,0.457049155,2.982174761,0.153260352,0.878192965,NA
Hist1h4j,0,NA,NA,NA,NA,NA
Hist1h4k,0,NA,NA,NA,NA,NA
Hist1h4m,0,NA,NA,NA,NA,NA
Hist1h4n,0,NA,NA,NA,NA,NA
Hist2h2aa1,0,NA,NA,NA,NA,NA
Hist2h2aa2,0,NA,NA,NA,NA,NA
Hist2h2ab,0,NA,NA,NA,NA,NA
Hist2h2ac,0,NA,NA,NA,NA,NA
Hist2h2bb,0,NA,NA,NA,NA,NA
Hist2h2be,0.021414561,0.59201449,2.982501911,0.19849593,0.842657069,NA
Hist2h3b,0.024088031,0.32326986,2.98238593,0.108393034,0.913683926,NA
Hist2h3c1,0,NA,NA,NA,NA,NA
Hist2h3c2,0,NA,NA,NA,NA,NA
Hist2h4,0.029676659,0.32326986,2.98238593,0.108393034,0.913683927,NA
Hist3h2ba,0.365682256,-0.640055187,2.976889544,-0.21500804,0.82976105,0.923618613
Hist4h4,0,NA,NA,NA,NA,NA
Hivep1,13.05968107,-0.325097112,0.158754694,-2.047795277,0.040580063,0.150932131
Hivep2,130.9740157,0.119360721,0.040115765,2.975406867,0.002926002,0.02384575
Hivep3,71.1743576,-0.161675695,0.06530354,-2.475756981,0.013295404,0.069774086
Hjurp,9.930014357,0.648239972,0.126898024,5.108353573,3.24978E-07,2.1859E-05
Hk1,16.23251587,0.209236515,0.132800086,1.575575142,0.115123749,0.299717612
Hk1os,0.441219274,-0.214741863,0.596214216,-0.360175685,0.718715757,0.86619611
Hk2,0.155158074,0.691500241,1.892289472,0.365430475,0.714790096,NA
Hk3,0.253012812,-0.021764389,0.960338283,-0.022663252,0.981918889,NA
Hkdc1,0.03834086,1.006923236,2.979673109,0.337930773,0.735415357,NA
Hlcs,18.29625223,0.290949852,0.117699384,2.471974293,0.013436918,0.070310709
Hlf,9.563758716,0.029739473,0.151617817,0.196147611,0.844494632,0.929197035
Hltf,12.38865017,-0.090064233,0.104320559,-0.863341164,0.387949918,0.62505454
Hlx,0.008736979,0.336615557,2.98264902,0.112857918,0.9101432,NA
Hmbox1,23.76622387,-0.380266447,0.099644389,-3.81623543,0.000135503,0.00252124
Hmbs,1.180163566,0.683875798,0.343377439,1.991615405,0.046413272,0.165044166
Hmces,6.044991538,-0.061504733,0.145801927,-0.421837584,0.67314357,0.840593387
Hmcn1,6.881739706,-0.894639475,0.401705548,-2.227102611,0.025940417,0.11107243
Hmcn2,0.610360358,-0.516376285,0.442916855,-1.165853772,0.243673572,0.481041313
Hmg20a,28.34022308,-0.013728068,0.07964329,-0.172369425,0.863147108,0.93926087
Hmg20b,3.522055042,0.593463776,0.271302351,2.187462709,0.028708763,0.118738581
Hmga1,0.230799616,0.324246074,0.755725619,0.429052643,0.667884915,NA
Hmga1-rs1,0,NA,NA,NA,NA,NA
Hmga2,14.46751169,-0.208333364,0.209656837,-0.993687433,0.320375063,0.561469544
Hmgb1,16.80799602,-0.102965995,0.100530323,-1.024228229,0.305727488,0.547680558
Hmgb2,0.089313718,0.10516701,1.674741584,0.062795963,0.949928981,NA
Hmgb3,0.778454982,0.791777735,0.449416014,1.76179244,0.078104373,0.234002791
Hmgb4,0.076320326,0.911541996,1.805225961,0.504946204,0.613596621,NA
Hmgcl,6.65434304,0.418989144,0.170123945,2.462846387,0.013783896,0.071707289
Hmgcll1,52.38737802,-0.069216644,0.06635207,-1.043172323,0.296868489,0.538249764
Hmgcr,11.13449265,0.395054756,0.195968746,2.015906939,0.043809708,0.15898219
Hmgcs1,9.340916062,-0.3433418,0.145060985,-2.36687901,0.017938796,0.085841394
Hmgcs2,0.153253946,0.553786663,2.79264329,0.198301969,0.842808811,NA
Hmgn1,9.302624853,0.189499747,0.156950948,1.207381984,0.22728507,0.460126212
Hmgn2,0.795451882,0.71537792,0.338689189,2.112195911,0.034669649,0.134792961
Hmgn3,11.26619484,0.003502879,0.130997458,0.026740055,0.978667065,0.989699934
Hmgn5,0.634029552,0.324612116,0.667878624,0.486034595,0.626942638,0.809915064
Hmgxb3,5.120711039,-0.151445392,0.303157978,-0.499559314,0.617385412,0.803707313
Hmgxb4,10.85854373,0.191486991,0.122501769,1.563136529,0.118020485,0.304717876
Hmha1,0,NA,NA,NA,NA,NA
Hmmr,0.055238189,0.564138178,2.980267629,0.189291114,0.84986466,NA
Hmox1,0.09654284,0.940249234,2.703478998,0.34779232,0.727996158,NA
Hmox2,8.00796677,0.183207164,0.117912627,1.55375355,0.120243214,0.308404869
Hmx1,0,NA,NA,NA,NA,NA
Hmx2,0,NA,NA,NA,NA,NA
Hmx3,0,NA,NA,NA,NA,NA
Hn1,0,NA,NA,NA,NA,NA
Hn1l,0.126672459,0.291724992,2.393679577,0.121873034,0.902999572,NA
Hnf1a,0.029366561,0.430718166,2.981486305,0.144464244,0.885133889,NA
Hnf1aos1,0.163005483,1.129132384,1.205524936,0.936631297,0.348948248,NA
Hnf1b,0.19522983,-0.091150933,1.341589504,-0.067942491,0.945831414,NA
Hnf4a,0.097999225,0.323269856,2.98238593,0.108393033,0.913683927,NA
Hnf4aos,0.13032216,0.134730864,2.958092434,0.045546536,0.963671683,NA
Hnf4g,0.550438786,-0.979202048,0.631320794,-1.551037218,0.120892765,0.309401687
Hnmt,3.562753898,0.323080116,0.20646966,1.564782527,0.11763391,0.304213182
Hnrnpa0,2.591890777,0.504113929,0.216230478,2.33137314,0.019733693,0.091461027
Hnrnpa1,1.887527573,0.139572049,0.213230967,0.654558063,0.512752332,0.730173184
Hnrnpa2b1,38.20964504,0.217011241,0.106903276,2.029977465,0.04235883,0.155369933
Hnrnpa3,6.808688248,0.091766314,0.122949226,0.746375692,0.455440499,0.683327681
Hnrnpab,2.071127941,0.072256155,0.259676354,0.278254658,0.78081688,0.898696745
Hnrnpc,20.54931108,-0.062399541,0.099365511,-0.627979876,0.530017123,0.744393229
Hnrnpd,12.56441776,-0.170316057,0.146410247,-1.163279621,0.244716071,0.481400519
Hnrnpdl,23.71844998,0.217074574,0.119381435,1.818327734,0.069014056,0.215746102
Hnrnpf,4.142824595,0.269335302,0.175230637,1.537033175,0.124285186,0.315323863
Hnrnph1,19.55847418,-0.170741036,0.138437228,-1.233346255,0.217446607,0.449202056
Hnrnph2,6.344548339,0.280520189,0.216372697,1.296467591,0.194814439,0.418729849
Hnrnph3,28.68678129,0.376718112,0.139723305,2.696172355,0.007014136,0.044514337
Hnrnpk,7.207009452,-0.12386981,0.162049438,-0.764395184,0.444631778,0.673334207
Hnrnpl,24.8718962,0.514734854,0.105929882,4.859203524,1.17859E-06,6.32046E-05
Hnrnpll,13.69015535,-0.063474352,0.113025571,-0.561592841,0.574393459,0.776752903
Hnrnpm,58.27749386,-0.080482432,0.074691527,-1.077530953,0.28124313,0.523091045
Hnrnpr,32.86913195,-0.077213338,0.089594765,-0.861806362,0.388794084,0.625697253
Hnrnpu,108.0275784,0.080995763,0.068230773,1.187085522,0.235193889,0.469961345
Hnrnpul1,9.283695557,0.331279531,0.134942107,2.454975236,0.014089429,0.07278965
Hnrnpul2,4.111411043,-0.078288386,0.325803951,-0.24029293,0.810103175,0.913310371
Hoga1,3.209248326,0.824958865,0.337122553,2.447059261,0.014402716,0.073801039
Homer1,17.58300871,0.121481081,0.129928282,0.934985666,0.349795687,0.590007394
Homer2,10.13621088,0.251074897,0.194666731,1.289767882,0.197131263,0.421852069
Homer3,0.523647996,-0.127783311,0.484959953,-0.2634925,0.792171003,0.904607161
Homez,1.008997509,0.28051152,0.357197344,0.785312447,0.4322704,0.663147877
Hook1,34.00585373,-0.323508271,0.101021616,-3.202366807,0.001363033,0.013665624
Hook2,11.69511038,-0.054201391,0.149531207,-0.362475448,0.716996768,0.865591493
Hook3,46.78865761,-0.035372703,0.090235365,-0.392004875,0.695054612,0.85382989
Hopx,1.752543363,0.960830918,0.354405968,2.71110253,0.006705989,0.043045116
Hopxos,0.116317417,0.519414302,2.982432576,0.174157936,0.861741342,NA
Hormad1,0.608159466,-0.58353983,1.016178786,-0.574249175,0.565799197,0.770755258
Hormad2,0.190299162,0.393322487,0.909090554,0.432654905,0.665265495,NA
Hotair,0.751311844,-0.029149269,1.635969766,-0.017817731,0.98578426,0.992489198
Hotairm1,1.805346268,0.129572139,0.31526324,0.41099666,0.681074983,0.844462249
Hottip,0,NA,NA,NA,NA,NA
Hoxa1,0.056054795,0.833716598,2.382023223,0.350003556,0.726336029,NA
Hoxa10,2.141616256,0.448370344,0.355974272,1.259558287,0.207828751,0.436017355
Hoxa11,0.057207364,0.519410739,2.982432578,0.174156741,0.861742281,NA
Hoxa13,0,NA,NA,NA,NA,NA
Hoxa2,0.238958688,0.354370966,0.841506039,0.421115179,0.673670978,NA
Hoxa7,10.85490344,0.758724042,0.230626117,3.289844403,0.001002428,0.010871904
Hoxa9,17.71766437,0.876911751,0.262125093,3.345394148,0.000821657,0.009440162
Hoxaas3,3.227252787,0.60609414,0.199247025,3.041923156,0.002350719,0.020535824
Hoxb1,0.008736979,0.336615557,2.98264902,0.112857918,0.9101432,NA
Hoxb13,0,NA,NA,NA,NA,NA
Hoxb2,3.367282721,1.025710847,0.222575672,4.608369085,4.0584E-06,0.000165654
Hoxb3,30.37334507,-0.040117936,0.102090059,-0.392966136,0.694344493,0.853537567
Hoxb3os,8.023399692,0.662955263,0.198434911,3.340920499,0.000835011,0.009542556
Hoxb4,18.07948812,0.251080391,0.165974573,1.512764189,0.130339568,0.325661146
Hoxb5,12.80251282,0.117340148,0.127558637,0.91989183,0.357629289,0.598031321
Hoxb5os,8.390137234,0.753434883,0.219178068,3.43754687,0.000587009,0.007406732
Hoxb6,35.59457818,0.528396975,0.101984391,5.181155359,2.20516E-07,1.59562E-05
Hoxb7,3.314515899,0.514852948,0.220564363,2.334252642,0.019582497,0.09103913
Hoxb8,9.739098634,0.191748784,0.142338262,1.347134505,0.177936917,0.396840319
Hoxb9,7.642870707,1.044607593,0.231062813,4.520881476,6.15827E-06,0.000230284
Hoxc10,0,NA,NA,NA,NA,NA
Hoxc11,0.240681927,-0.014702363,1.429509475,-0.010284901,0.991793981,NA
Hoxc12,0.066724785,0.457049158,2.982174761,0.153260353,0.878192965,NA
Hoxc13,0.010047546,0.5027451,2.980172716,0.168696632,0.866035268,NA
Hoxc4,31.53009987,0.173433429,0.156277722,1.109777045,0.267095113,0.508392678
Hoxc5,29.52637463,0.691251251,0.182502343,3.787629472,0.000152091,0.00276428
Hoxd1,0.002552335,0.679797055,2.982748215,0.227909634,0.819716493,NA
Hoxd10,0.473494326,0.478647329,0.769674476,0.621882814,0.534018927,0.747741318
Hoxd11,0.906842583,0.364971139,0.557213598,0.654993238,0.512472108,0.730173184
Hoxd12,0,NA,NA,NA,NA,NA
Hoxd13,0,NA,NA,NA,NA,NA
Hoxd3,4.085263691,-0.246216461,0.267751168,-0.919571938,0.357796497,0.59814989
Hoxd3os1,4.557740504,1.01805788,0.183579532,5.545595789,2.92955E-08,3.0617E-06
Hoxd8,1.106092434,-0.110805086,0.346145372,-0.32011142,0.748883869,0.882848613
Hoxd9,0.672713678,-0.027023729,0.743262325,-0.036358265,0.970996692,0.986656734
Hp,0.002552335,0.679797055,2.982748215,0.227909634,0.819716493,NA
Hp1bp3,20.63836194,0.111996585,0.127569816,0.877923857,0.379985042,0.618090929
Hpca,2.349219292,-0.457746491,0.284424307,-1.609378942,0.107533507,0.287093545
Hpcal1,6.544596614,0.157678995,0.150298914,1.049102692,0.294130857,0.535588814
Hpcal4,1.355640039,-0.533243579,0.385100516,-1.384686742,0.166148275,0.381169949
Hpdl,0.069887668,1.132762036,2.979548153,0.380179134,0.703812447,NA
Hpgd,2.496667113,0.691984171,0.418854074,1.652088913,0.098516427,0.271142223
Hpgds,2.240498492,-0.019576608,0.243949866,-0.080248487,0.936039627,0.971228747
Hpn,2.917219382,0.149402077,0.246053111,0.607194422,0.543721893,0.755095442
Hprt,6.976949098,0.248112864,0.145442559,1.705916517,0.088023624,0.252757346
Hps1,0.891103308,1.119755803,0.662002459,1.69146774,0.090747504,0.257759614
Hps3,3.360893649,-0.254485597,0.204072224,-1.247036913,0.212383963,0.442271081
Hps4,7.738517305,0.346657332,0.145009093,2.390590311,0.016821312,0.082112072
Hps5,5.786754951,-0.115406189,0.150696866,-0.765816779,0.443785329,0.673034251
Hpse,0.432388818,-0.515189545,0.579849803,-0.888487919,0.374278352,0.612613036
Hpse2,18.42625001,-0.061634613,0.491087907,-0.125506272,0.90012276,0.956390427
Hpx,0.071412805,0.595691703,2.978219597,0.200016045,0.841468033,NA
Hr,0.863070507,-1.350920629,0.419886109,-3.217350137,0.001293806,0.013174384
Hras,1.658463416,0.373615072,0.281590948,1.326800719,0.184574612,0.405499587
Hrasls,0.453974593,0.671527072,1.228268495,0.546726611,0.584566569,0.783090614
Hrasls5,0.022842823,0.323269861,2.98238593,0.108393034,0.913683926,NA
Hrc,0.002552335,0.679797055,2.982748215,0.227909634,0.819716493,NA
Hrct1,0.007470658,0.315958587,2.981824675,0.105961491,0.915612906,NA
Hrg,0.003723053,0.385640984,2.982660684,0.129294286,0.897124792,NA
Hrh1,0.554301088,0.098891888,0.544488483,0.18162347,0.855878229,0.934189196
Hrh2,4.009651622,0.000949978,0.231446303,0.004104527,0.996725071,0.998318783
Hrh3,0.785472774,0.530472689,0.517133117,1.02579524,0.30498811,0.547134929
Hrh4,1.414926056,-0.74211622,0.390175395,-1.902006709,0.057170278,0.191061014
Hrk,1.055242608,-0.501756764,0.465807242,-1.077176821,0.281401278,0.523181432
Hrsp12,0,NA,NA,NA,NA,NA
Hs1bp3,2.607949484,0.26379607,0.210609739,1.252535,0.210374983,0.439300741
Hs2st1,30.16608725,0.141857009,0.091892957,1.543720153,0.122656142,0.312519037
Hs3st1,6.62197991,0.591181784,0.155842991,3.793444792,0.000148572,0.002728957
Hs3st2,3.475786437,-0.782136489,0.365034265,-2.14263855,0.032142133,0.127810253
Hs3st3a1,3.721484945,0.302147353,0.223942643,1.349217588,0.177267087,0.395839395
Hs3st3b1,6.555837276,0.534313135,0.178415406,2.994770165,0.002746517,0.022798001
Hs3st4,61.43949985,0.174694696,0.140166982,1.246332725,0.212642269,0.442487405
Hs3st5,375.2524035,-0.007016926,0.064385114,-0.108983667,0.913215445,0.963374517
Hs3st6,0.009128831,0.630774466,2.982731509,0.211475443,0.832516293,NA
Hs6st1,4.182742746,0.134219303,0.166258291,0.807293894,0.419497181,0.652415531
Hs6st2,81.50759206,0.184886672,0.105729525,1.74867589,0.08034706,0.238083211
Hs6st3,439.3409381,-0.124759345,0.09938308,-1.255337888,0.209356127,0.437970018
Hsbp1,4.091835755,0.439152234,0.178997724,2.453395624,0.01415146,0.072930924
Hsbp1l1,1.012346714,0.325789882,0.299574361,1.087509229,0.276811822,0.518619455
Hscb,3.833757428,0.00215055,0.234685465,0.00916354,0.992688655,0.996025657
Hsd11b1,0.778917748,0.36295834,0.473952379,0.765811834,0.443788272,0.673034251
Hsd11b2,0.012051452,0.821740818,2.979592505,0.275789665,0.782709622,NA
Hsd17b1,0,NA,NA,NA,NA,NA
Hsd17b10,0.521554778,-0.077859438,0.510521649,-0.152509572,0.878785041,0.946607802
Hsd17b11,2.438386485,0.381010446,0.257578796,1.479199577,0.139086983,0.339413933
Hsd17b12,16.04538076,0.091880409,0.188480435,0.48747982,0.62591834,0.809344049
Hsd17b13,0.037668321,0.323269859,2.98238593,0.108393034,0.913683927,NA
Hsd17b14,0.205728347,-0.173448294,0.794102034,-0.218420664,0.827101366,NA
Hsd17b2,0.778099373,-1.069877827,0.528360707,-2.024900437,0.042877589,0.156991365
Hsd17b3,0.090603441,0.30047917,2.818550163,0.106607707,0.915100204,NA
Hsd17b4,4.566450913,-0.174356285,0.203450829,-0.856994715,0.391447805,0.627674617
Hsd17b6,0.360866251,0.452378417,2.38558273,0.189630152,0.849598958,0.931593775
Hsd17b7,3.34072384,0.268802453,0.252946729,1.062684045,0.287925259,0.529674523
Hsd3b1,0,NA,NA,NA,NA,NA
Hsd3b2,0.103882834,1.105070514,1.44379442,0.765393258,0.444037407,NA
Hsd3b3,0.276016425,1.533135713,0.71195516,2.153416112,0.03128599,NA
Hsd3b5,0.089374979,0.857114138,2.982366089,0.287394006,0.77381065,NA
Hsd3b6,0.018388858,0.483698465,2.982686493,0.162168725,0.871172988,NA
Hsdl1,1.904204638,0.365597894,0.313320928,1.166847986,0.243271765,0.480341038
Hsdl2,3.420212153,0.193763033,0.195995614,0.988609022,0.32285447,0.563951119
Hsf1,5.613106783,-0.062056635,0.158515252,-0.391486837,0.695437416,0.854065821
Hsf2,9.186525845,-0.129204461,0.125168578,-1.032243574,0.301958027,0.543759761
Hsf2bp,0.191390134,0.584247587,0.86839625,0.672789164,0.501081433,NA
Hsf3,0.287382251,1.207275711,0.766456837,1.57513855,0.115224467,NA
Hsf4,2.198322634,-0.138965226,0.230239619,-0.603567824,0.54613101,0.75653583
Hsf5,2.49904269,-0.33076581,0.263327124,-1.256102316,0.209078877,0.437678706
Hsfy2,0,NA,NA,NA,NA,NA
Hsh2d,0.188753703,0.246969469,1.774387744,0.139185739,0.889303378,NA
Hsp90aa1,20.48338556,0.237681204,0.128584397,1.848445146,0.064537973,0.206253745
Hsp90ab1,36.86015391,0.542028568,0.185576955,2.920775204,0.003491617,0.026981872
Hsp90b1,26.44816543,0.35480735,0.129613033,2.737435739,0.006192022,0.0410899
Hspa12a,11.74094571,0.079757562,0.244387783,0.326356585,0.744154581,0.879879729
Hspa12b,0.615488885,0.538791371,0.480911918,1.120353542,0.262563134,0.503579922
Hspa13,3.604168384,0.639530087,0.222100133,2.879467376,0.003983475,0.029735586
Hspa14,10.05824861,0.18413257,0.146642212,1.255658703,0.209239738,0.437951457
Hspa1a,0.057001477,1.332310739,2.865089822,0.465015347,0.641920466,NA
Hspa1b,0.143766973,0.879541385,2.29130159,0.383861029,0.701081452,NA
Hspa1l,0.091595493,0.887528214,1.264779071,0.701725886,0.482850127,NA
Hspa2,0.225351915,0.789739911,1.339344619,0.589646533,0.555427648,NA
Hspa4,19.30512917,0.595749691,0.110068943,5.41251397,6.2146E-08,5.33153E-06
Hspa4l,36.13291541,0.185675567,0.141120796,1.315720803,0.188267769,0.410674837
Hspa5,13.06634341,0.424096629,0.190105832,2.230844915,0.025691404,0.110336054
Hspa8,6.493005063,1.12535151,0.135410583,8.310661455,9.51701E-17,9.09001E-14
Hspa9,5.514704585,-0.067847742,0.303571821,-0.223498157,0.823147817,0.919837671
Hspb1,0.250134203,0.304143521,0.944572922,0.321990515,0.74745988,NA
Hspb11,3.277450272,0.210411567,0.212028483,0.992374062,0.321015087,0.562109894
Hspb2,0,NA,NA,NA,NA,NA
Hspb3,0.019413343,0.258815383,2.982425744,0.08678016,0.930846258,NA
Hspb6,0.070361663,0.79224576,2.596408312,0.305131422,0.76026606,NA
Hspb7,0,NA,NA,NA,NA,NA
Hspb8,0.309814847,-0.346980597,0.581141412,-0.597067409,0.550462376,0.759893229
Hspb9,0,NA,NA,NA,NA,NA
Hspbap1,5.560888296,-0.142846608,0.178197974,-0.801617467,0.42277427,0.655387034
Hspbp1,5.160946808,0.097755023,0.183193636,0.533615821,0.59360736,0.788128147
Hspd1,5.297989484,0.818998708,0.154873421,5.288181185,1.23539E-07,9.88792E-06
Hspe1,2.158464387,1.551192572,0.215590759,7.195079118,6.24246E-13,2.63046E-10
Hspg2,0.360342917,0.735397704,1.085363369,0.677558986,0.498051358,0.719602845
Hsph1,9.659208311,0.590957543,0.233732852,2.528346095,0.011460132,0.062643766
Htatip2,1.002091013,0.313413893,0.330672399,0.947807844,0.343227287,0.584153702
Htatsf1,13.06388656,-0.086055241,0.1925527,-0.446917861,0.654934367,0.829641439
Htr1a,0.703729587,0.454437322,0.426889841,1.064530655,0.287088375,0.528819395
Htr1b,0.689203198,0.278364273,0.478701758,0.581498331,0.560904643,0.767240865
Htr1d,2.226467576,-0.427626604,0.253919098,-1.684105711,0.092161241,0.26027875
Htr1f,29.28511491,-0.289457705,0.14011988,-2.065786129,0.038848678,0.146493514
Htr2a,6.535885492,-0.767992189,0.186834869,-4.110539924,3.94735E-05,0.001015327
Htr2b,1.64368469,1.619718524,0.336751124,4.809838505,1.51052E-06,7.54051E-05
Htr2c,116.5595799,-0.930938347,0.281937404,-3.301932747,0.000960211,0.010566007
Htr3a,0.183740119,0.772788454,0.822600777,0.939445325,0.347502151,NA
Htr3b,0.037668321,0.323269859,2.98238593,0.108393034,0.913683927,NA
Htr4,24.06390343,0.064073448,0.135446569,0.473053315,0.636175142,0.816417168
